dmy float,dmy,irtemp c,min c,max c
1949.139344262295,1949-02-20,14.200000000000001,2.8,12.8
1949.1420765027322,1949-02-21,13.049999999999999,1.7,12.2
1949.1448087431695,1949-02-22,13.6,2.8,12.2
1949.1475409836066,1949-02-23,15.25,6.1,12.2
1949.1502732240438,1949-02-24,11.65,3.3,10.0
1949.1530054644809,1949-02-25,10.55,1.1,10.0
1949.155737704918,1949-02-26,14.149999999999999,3.9,12.2
1949.1584699453551,1949-02-27,9.75,1.7,8.9
1949.1612021857923,1949-02-28,11.15,1.1,10.6
1949.0081967213114,1949-01-03,9.1,-0.6,9.4
1949.0928961748634,1949-02-03,5.6,-2.2,6.7
1949.1693989071039,1949-03-03,7.25,-3.3,8.9
1949.2540983606557,1949-04-03,14.149999999999999,6.1,11.1
1949.3360655737704,1949-05-03,15.3,5.0,12.8
1949.4207650273224,1949-06-03,12.25,1.1,11.7
1949.5027322404371,1949-07-03,14.149999999999999,3.9,12.2
1949.5874316939892,1949-08-03,9.4,2.2,8.3
1949.672131147541,1949-09-03,8.850000000000001,1.1,8.3
1949.7540983606557,1949-10-03,7.55,1.7,6.7
1949.8387978142077,1949-11-03,6.15,-3.3,7.8
1949.9207650273224,1949-12-03,14.45,6.7,11.1
1949.1967213114754,1949-03-13,13.899999999999999,4.4,11.7
1949.1994535519125,1949-03-14,10.85,1.7,10.0
1949.2021857923498,1949-03-15,8.55,-1.7,9.4
1949.204918032787,1949-03-16,17.8,7.8,13.9
1949.207650273224,1949-03-17,17.45,6.1,14.4
1949.2103825136612,1949-03-18,14.450000000000001,1.1,13.9
1949.2131147540983,1949-03-19,8.85,-1.1,9.4
1949.2158469945355,1949-03-20,13.649999999999999,3.9,11.7
1949.2185792349726,1949-03-21,14.7,5.0,12.2
1949.22131147541,1949-03-22,17.75,8.9,13.3
1949.224043715847,1949-03-23,14.950000000000001,3.3,13.3
1949.2267759562842,1949-03-24,15.8,2.8,14.4
1949.2295081967213,1949-03-25,11.7,0.0,11.7
1949.2322404371585,1949-03-26,10.049999999999999,-1.1,10.6
1949.2349726775956,1949-03-27,13.05,6.1,10.0
1949.2377049180327,1949-03-28,11.35,3.9,9.4
1949.24043715847,1949-03-29,9.15,1.7,8.3
1949.2431693989072,1949-03-30,10.9,0.6,10.6
1949.2459016393443,1949-03-31,9.45,-1.1,10.0
1949.0109289617487,1949-01-04,15.25,6.1,12.2
1949.0956284153006,1949-02-04,21.15,8.9,16.7
1949.172131147541,1949-03-04,21.4,9.4,16.7
1949.2568306010928,1949-04-04,17.5,7.2,13.9
1949.3387978142077,1949-05-04,14.75,6.1,11.7
1949.4234972677596,1949-06-04,14.149999999999999,3.9,12.2
1949.5054644808743,1949-07-04,8.65,1.7,7.8
1949.5901639344263,1949-08-04,10.0,0.0,10.0
1949.6748633879781,1949-09-04,11.4,-2.8,12.8
1949.7568306010928,1949-10-04,15.549999999999999,6.7,12.2
1949.8415300546449,1949-11-04,19.7,9.4,15.0
1949.9234972677596,1949-12-04,21.1,12.2,15.0
1949.2814207650274,1949-04-13,23.9,10.0,18.9
1949.2841530054645,1949-04-14,22.5,7.2,18.9
1949.2868852459017,1949-04-15,23.3,10.0,18.3
1949.2896174863388,1949-04-16,22.5,9.4,17.8
1949.292349726776,1949-04-17,18.650000000000002,1.7,17.8
1949.295081967213,1949-04-18,21.35,8.3,17.2
1949.2978142076502,1949-04-19,23.950000000000003,6.7,20.6
1949.3005464480875,1949-04-20,14.15,1.7,13.3
1949.3032786885246,1949-04-21,13.899999999999999,4.4,11.7
1949.3060109289618,1949-04-22,16.35,3.9,14.4
1949.308743169399,1949-04-23,23.0,9.4,18.3
1949.311475409836,1949-04-24,16.1,5.6,13.3
1949.3142076502731,1949-04-25,15.55,3.3,13.9
1949.3169398907103,1949-04-26,14.4,2.2,13.3
1949.3196721311476,1949-04-27,24.4,10.0,19.4
1949.3224043715848,1949-04-28,16.6,4.4,14.4
1949.3251366120219,1949-04-29,14.75,1.7,13.9
1949.327868852459,1949-04-30,13.600000000000001,0.6,13.3
1949.0136612021859,1949-01-05,18.4,5.6,15.6
1949.0983606557377,1949-02-05,20.8,9.4,16.1
1949.1748633879781,1949-03-05,16.1,4.4,13.9
1949.25956284153,1949-04-05,13.850000000000001,1.1,13.3
1949.3415300546449,1949-05-05,15.55,3.3,13.9
1949.4262295081967,1949-06-05,13.65,1.7,12.8
1949.5081967213114,1949-07-05,13.049999999999999,1.7,12.2
1949.5928961748634,1949-08-05,20.25,1.7,19.4
1949.6775956284152,1949-09-05,17.5,5.0,15.0
1949.75956284153,1949-10-05,16.15,1.1,15.6
1949.844262295082,1949-11-05,23.349999999999998,3.3,21.7
1949.9262295081967,1949-12-05,23.9,4.4,21.7
1949.363387978142,1949-05-13,26.7,5.6,23.9
1949.3661202185792,1949-05-14,17.8,7.8,13.9
1949.3688524590164,1949-05-15,20.05,8.9,15.6
1949.3715846994535,1949-05-16,16.65,8.9,12.2
1949.3743169398906,1949-05-17,16.950000000000003,8.3,12.8
1949.377049180328,1949-05-18,16.7,7.8,12.8
1949.379781420765,1949-05-19,15.85,1.7,15.0
1949.3825136612022,1949-05-20,18.3,4.4,16.1
1949.3852459016393,1949-05-21,20.0,5.6,17.2
1949.3879781420765,1949-05-22,22.8,10.0,17.8
1949.3907103825136,1949-05-23,23.6,10.6,18.3
1949.3934426229507,1949-05-24,19.45,8.9,15.0
1949.396174863388,1949-05-25,19.5,7.8,15.6
1949.3989071038252,1949-05-26,19.450000000000003,6.7,16.1
1949.4016393442623,1949-05-27,17.75,6.7,14.4
1949.4043715846994,1949-05-28,18.6,5.0,16.1
1949.4071038251366,1949-05-29,19.700000000000003,7.2,16.1
1949.4098360655737,1949-05-30,21.650000000000002,6.7,18.3
1949.4125683060108,1949-05-31,17.5,7.2,13.9
1949.016393442623,1949-01-06,15.85,3.9,13.9
1949.1010928961748,1949-02-06,18.3,4.4,16.1
1949.1775956284152,1949-03-06,21.9,9.4,17.2
1949.2622950819673,1949-04-06,21.15,8.9,16.7
1949.344262295082,1949-05-06,23.299999999999997,7.8,19.4
1949.4289617486338,1949-06-06,27.75,13.3,21.1
1949.5109289617487,1949-07-06,23.35,11.1,17.8
1949.5956284153006,1949-08-06,20.05,8.9,15.6
1949.6803278688524,1949-09-06,18.05,3.9,16.1
1949.7622950819673,1949-10-06,23.650000000000002,6.1,20.6
1949.8469945355191,1949-11-06,25.799999999999997,12.8,19.4
1949.9289617486338,1949-12-06,29.15,13.9,22.2
1949.448087431694,1949-06-13,21.4,9.4,16.7
1949.450819672131,1949-06-14,20.0,5.6,17.2
1949.4535519125684,1949-06-15,18.65,3.9,16.7
1949.4562841530055,1949-06-16,23.05,6.1,20.0
1949.4590163934427,1949-06-17,22.2,5.6,19.4
1949.4617486338798,1949-06-18,24.450000000000003,6.7,21.1
1949.464480874317,1949-06-19,20.0,5.6,17.2
1949.467213114754,1949-06-20,21.099999999999998,4.4,18.9
1949.4699453551912,1949-06-21,25.05,6.7,21.7
1949.4726775956285,1949-06-22,26.7,5.6,23.9
1949.4754098360656,1949-06-23,30.25,8.3,26.1
1949.4781420765028,1949-06-24,30.55,11.1,25.0
1949.48087431694,1949-06-25,29.2,10.6,23.9
1949.483606557377,1949-06-26,32.0,10.6,26.7
1949.4863387978141,1949-06-27,31.9,17.2,23.3
1949.4890710382513,1949-06-28,31.65,16.7,23.3
1949.4918032786886,1949-06-29,27.200000000000003,12.2,21.1
1949.4945355191257,1949-06-30,31.65,16.7,23.3
1949.01912568306,1949-01-07,24.45,11.1,18.9
1949.103825136612,1949-02-07,24.200000000000003,7.2,20.6
1949.1803278688524,1949-03-07,32.8,12.2,26.7
1949.2650273224044,1949-04-07,27.75,13.3,21.1
1949.3469945355191,1949-05-07,24.099999999999998,9.4,19.4
1949.431693989071,1949-06-07,21.950000000000003,8.3,17.8
1949.5136612021859,1949-07-07,22.25,6.7,18.9
1949.5983606557377,1949-08-07,21.65,8.9,17.2
1949.6830601092897,1949-09-07,27.25,13.3,20.6
1949.7650273224044,1949-10-07,26.950000000000003,11.7,21.1
1949.8497267759562,1949-11-07,28.6,10.6,23.3
1949.931693989071,1949-12-07,29.7,10.6,24.4
1949.5300546448088,1949-07-13,27.200000000000003,12.2,21.1
1949.532786885246,1949-07-14,23.35,13.3,16.7
1949.535519125683,1949-07-15,21.7,12.2,15.6
1949.5382513661202,1949-07-16,20.0,12.2,13.9
1949.5409836065573,1949-07-17,22.75,11.1,17.2
1949.5437158469945,1949-07-18,23.1,10.6,17.8
1949.5464480874316,1949-07-19,24.75,11.7,18.9
1949.549180327869,1949-07-20,25.799999999999997,12.8,19.4
1949.551912568306,1949-07-21,30.85,16.1,22.8
1949.5546448087432,1949-07-22,30.799999999999997,17.2,22.2
1949.5573770491803,1949-07-23,29.7,15.0,22.2
1949.5601092896175,1949-07-24,26.950000000000003,11.7,21.1
1949.5628415300546,1949-07-25,28.049999999999997,11.7,22.2
1949.5655737704917,1949-07-26,28.9,14.4,21.7
1949.568306010929,1949-07-27,32.75,16.7,24.4
1949.5710382513662,1949-07-28,32.75,16.7,24.4
1949.5737704918033,1949-07-29,26.65,13.3,20.0
1949.5765027322404,1949-07-30,25.55,11.1,20.0
1949.5792349726776,1949-07-31,25.849999999999998,13.9,18.9
1949.0218579234972,1949-01-08,27.2,14.4,20.0
1949.1065573770493,1949-02-08,26.4,12.8,20.0
1949.1830601092897,1949-03-08,23.049999999999997,8.3,18.9
1949.2677595628415,1949-04-08,20.8,5.0,18.3
1949.3497267759562,1949-05-08,28.900000000000002,15.6,21.1
1949.4344262295083,1949-06-08,25.85,11.7,20.0
1949.516393442623,1949-07-08,22.549999999999997,11.7,16.7
1949.6010928961748,1949-08-08,22.75,8.9,18.3
1949.6857923497269,1949-09-08,22.5,9.4,17.8
1949.7677595628415,1949-10-08,19.5,7.8,15.6
1949.8524590163934,1949-11-08,23.049999999999997,8.3,18.9
1949.9344262295083,1949-12-08,28.9,10.0,23.9
1949.6147540983607,1949-08-13,29.7,9.4,25.0
1949.6174863387978,1949-08-14,31.7,10.0,26.7
1949.620218579235,1949-08-15,28.849999999999998,8.9,24.4
1949.622950819672,1949-08-16,24.4,12.2,18.3
1949.6256830601094,1949-08-17,19.4,4.4,17.2
1949.6284153005465,1949-08-18,24.75,11.7,18.9
1949.6311475409836,1949-08-19,30.85,16.1,22.8
1949.6338797814208,1949-08-20,28.05,16.1,20.0
1949.636612021858,1949-08-21,31.4,15.0,23.9
1949.639344262295,1949-08-22,28.65,13.9,21.7
1949.6420765027322,1949-08-23,29.4,14.4,22.2
1949.6448087431695,1949-08-24,26.95,13.9,20.0
1949.6475409836066,1949-08-25,26.95,13.9,20.0
1949.6502732240438,1949-08-26,25.55,11.1,20.0
1949.6530054644809,1949-08-27,29.15,13.9,22.2
1949.655737704918,1949-08-28,25.55,11.1,20.0
1949.6584699453551,1949-08-29,28.1,15.0,20.6
1949.6612021857923,1949-08-30,26.95,13.9,20.0
1949.6639344262296,1949-08-31,21.9,9.4,17.2
1949.0245901639344,1949-01-09,23.950000000000003,6.7,20.6
1949.1092896174864,1949-02-09,27.0,12.8,20.6
1949.1857923497269,1949-03-09,27.799999999999997,12.2,21.7
1949.2704918032787,1949-04-09,26.349999999999998,13.9,19.4
1949.3524590163934,1949-05-09,30.0,14.4,22.8
1949.4371584699454,1949-06-09,25.85,11.7,20.0
1949.51912568306,1949-07-09,24.7,9.4,20.0
1949.603825136612,1949-08-09,27.8,14.4,20.6
1949.688524590164,1949-09-09,29.5,15.6,21.7
1949.7704918032787,1949-10-09,25.5,14.4,18.3
1949.8551912568305,1949-11-09,23.65,11.7,17.8
1949.9371584699454,1949-12-09,23.35,13.3,16.7
1949.6994535519125,1949-09-13,24.75,13.9,17.8
1949.7021857923498,1949-09-14,21.950000000000003,8.3,17.8
1949.704918032787,1949-09-15,20.85,6.1,17.8
1949.707650273224,1949-09-16,23.1,10.6,17.8
1949.7103825136612,1949-09-17,24.5,7.8,20.6
1949.7131147540983,1949-09-18,20.25,3.9,18.3
1949.7158469945355,1949-09-19,20.85,6.1,17.8
1949.7185792349726,1949-09-20,21.35,6.1,18.3
1949.72131147541,1949-09-21,25.299999999999997,12.8,18.9
1949.724043715847,1949-09-22,25.549999999999997,13.3,18.9
1949.7267759562842,1949-09-23,26.150000000000002,11.1,20.6
1949.7295081967213,1949-09-24,23.549999999999997,8.3,19.4
1949.7322404371585,1949-09-25,26.95,13.9,20.0
1949.7349726775956,1949-09-26,25.05,8.9,20.6
1949.7377049180327,1949-09-27,22.75,6.7,19.4
1949.74043715847,1949-09-28,26.950000000000003,11.7,21.1
1949.7431693989072,1949-09-29,25.900000000000002,10.6,20.6
1949.7459016393443,1949-09-30,18.95,6.7,15.6
1949.0273224043715,1949-01-10,12.75,3.3,11.1
1949.1120218579235,1949-02-10,22.2,10.0,17.2
1949.188524590164,1949-03-10,28.9,14.4,21.7
1949.2732240437158,1949-04-10,25.55,11.1,20.0
1949.3551912568305,1949-05-10,21.7,7.8,17.8
1949.4398907103825,1949-06-10,23.299999999999997,12.2,17.2
1949.5218579234972,1949-07-10,24.2,10.6,18.9
1949.6065573770493,1949-08-10,23.3,10.0,18.3
1949.691256830601,1949-09-10,22.799999999999997,12.2,16.7
1949.7732240437158,1949-10-10,24.15,11.7,18.3
1949.8579234972678,1949-11-10,25.549999999999997,13.3,18.9
1949.9398907103825,1949-12-10,27.5,12.8,21.1
1949.7814207650274,1949-10-13,25.85,11.7,20.0
1949.7841530054645,1949-10-14,26.599999999999998,14.4,19.4
1949.7868852459017,1949-10-15,25.5,12.2,19.4
1949.7896174863388,1949-10-16,24.4,10.0,19.4
1949.792349726776,1949-10-17,16.4,5.0,13.9
1949.795081967213,1949-10-18,19.2,7.2,15.6
1949.7978142076502,1949-10-19,18.0,7.2,14.4
1949.8005464480875,1949-10-20,15.850000000000001,6.1,12.8
1949.8032786885246,1949-10-21,13.85,3.3,12.2
1949.8060109289618,1949-10-22,13.049999999999999,1.7,12.2
1949.808743169399,1949-10-23,11.1,0.0,11.1
1949.811475409836,1949-10-24,14.200000000000001,2.8,12.8
1949.8142076502731,1949-10-25,15.5,4.4,13.3
1949.8169398907103,1949-10-26,7.8,0.0,7.8
1949.8196721311476,1949-10-27,9.75,-1.7,10.6
1949.8224043715848,1949-10-28,14.450000000000001,3.3,12.8
1949.8251366120219,1949-10-29,11.7,0.0,11.7
1949.827868852459,1949-10-30,14.700000000000001,2.8,13.3
1949.8306010928961,1949-10-31,16.650000000000002,6.7,13.3
1949.0300546448088,1949-01-11,14.75,3.9,12.8
1949.1147540983607,1949-02-11,16.150000000000002,6.7,12.8
1949.191256830601,1949-03-11,18.55,8.3,14.4
1949.275956284153,1949-04-11,18.65,6.1,15.6
1949.3579234972678,1949-05-11,15.3,2.8,13.9
1949.4426229508197,1949-06-11,11.1,2.2,10.0
1949.5245901639344,1949-07-11,10.5,2.2,9.4
1949.6092896174864,1949-08-11,12.2,2.2,11.1
1949.6939890710382,1949-09-11,17.25,6.7,13.9
1949.775956284153,1949-10-11,15.6,7.8,11.7
1949.860655737705,1949-11-11,16.400000000000002,7.2,12.8
1949.9426229508197,1949-12-11,13.649999999999999,3.9,11.7
1949.8661202185792,1949-11-13,11.95,1.7,11.1
1949.8688524590164,1949-11-14,11.65,1.1,11.1
1949.8715846994535,1949-11-15,18.05,8.3,13.9
1949.8743169398906,1949-11-16,15.0,4.4,12.8
1949.877049180328,1949-11-17,11.45,1.7,10.6
1949.879781420765,1949-11-18,12.8,0.0,12.8
1949.8825136612022,1949-11-19,13.0,-0.6,13.3
1949.8852459016393,1949-11-20,9.7,-0.6,10.0
1949.8879781420765,1949-11-21,12.75,3.3,11.1
1949.8907103825136,1949-11-22,12.75,3.3,11.1
1949.8934426229507,1949-11-23,9.4,0.0,9.4
1949.896174863388,1949-11-24,10.55,1.1,10.0
1949.8989071038252,1949-11-25,10.85,3.9,8.9
1949.9016393442623,1949-11-26,11.4,5.0,8.9
1949.9043715846994,1949-11-27,10.0,4.4,7.8
1949.9071038251366,1949-11-28,8.1,0.6,7.8
1949.9098360655737,1949-11-29,9.450000000000001,1.1,8.9
1949.9125683060108,1949-11-30,14.45,6.7,11.1
1949.032786885246,1949-01-12,10.3,2.8,8.9
1949.1174863387978,1949-02-12,9.200000000000001,0.6,8.9
1949.1939890710382,1949-03-12,17.450000000000003,8.3,13.3
1949.27868852459,1949-04-12,13.1,2.8,11.7
1949.360655737705,1949-05-12,9.700000000000001,2.8,8.3
1949.4453551912568,1949-06-12,14.399999999999999,4.4,12.2
1949.5273224043715,1949-07-12,13.9,2.2,12.8
1949.6120218579235,1949-08-12,2.8,-2.2,3.9
1949.6967213114754,1949-09-12,1.6999999999999997,-2.2,2.8
1949.77868852459,1949-10-12,3.6,-0.6,3.9
1949.863387978142,1949-11-12,0.8,-0.6,1.1
1949.9453551912568,1949-12-12,9.1,-0.6,9.4
1949.948087431694,1949-12-13,13.1,5.0,10.6
1949.950819672131,1949-12-14,9.4,2.2,8.3
1949.9535519125684,1949-12-15,8.35,1.1,7.8
1949.9562841530055,1949-12-16,12.0,2.8,10.6
1949.9590163934427,1949-12-17,10.3,2.8,8.9
1949.9617486338798,1949-12-18,13.299999999999999,2.2,12.2
1949.964480874317,1949-12-19,10.25,1.7,9.4
1949.967213114754,1949-12-20,6.1,0.0,6.1
1949.9699453551912,1949-12-21,8.0,-0.6,8.3
1949.9726775956285,1949-12-22,13.899999999999999,5.6,11.1
1949.9754098360656,1949-12-23,15.25,6.1,12.2
1949.9781420765028,1949-12-24,13.1,5.0,10.6
1949.98087431694,1949-12-25,15.049999999999999,6.7,11.7
1949.983606557377,1949-12-26,17.2,10.0,12.2
1949.9863387978141,1949-12-27,17.2,7.8,13.3
1949.9890710382513,1949-12-28,16.65,8.9,12.2
1949.9918032786886,1949-12-29,12.2,2.2,11.1
1949.9945355191257,1949-12-30,13.0,7.2,9.4
1949.9972677595629,1949-12-31,11.899999999999999,-0.6,12.2
1950.0027322404371,1950-01-01,10.799999999999999,-0.6,11.1
1950.0874316939892,1950-02-01,17.2,10.0,12.2
1950.1639344262296,1950-03-01,16.9,9.4,12.2
1950.2486338797814,1950-04-01,14.15,8.3,10.0
1950.3306010928961,1950-05-01,14.15,1.7,13.3
1950.4153005464482,1950-06-01,12.0,2.8,10.6
1950.4972677595629,1950-07-01,18.0,9.4,13.3
1950.5819672131147,1950-08-01,20.3,10.6,15.0
1950.6666666666667,1950-09-01,19.1,9.4,14.4
1950.7486338797814,1950-10-01,16.65,8.9,12.2
1950.8333333333333,1950-11-01,18.3,7.8,14.4
1950.9153005464482,1950-12-01,10.299999999999999,-0.6,10.6
1950.035519125683,1950-01-13,12.2,0.0,12.2
1950.0382513661202,1950-01-14,14.5,5.6,11.7
1950.0409836065573,1950-01-15,14.149999999999999,3.9,12.2
1950.0437158469945,1950-01-16,8.65,1.7,7.8
1950.0464480874316,1950-01-17,8.65,1.7,7.8
1950.049180327869,1950-01-18,7.750000000000001,-1.1,8.3
1950.051912568306,1950-01-19,6.699999999999999,-2.2,7.8
1950.0546448087432,1950-01-20,2.8,-4.4,5.0
1950.0573770491803,1950-01-21,3.3999999999999995,-4.4,5.6
1950.0601092896175,1950-01-22,0.5000000000000004,-7.8,4.4
1950.0628415300546,1950-01-23,3.3999999999999995,-4.4,5.6
1950.0655737704917,1950-01-24,3.6499999999999995,-3.9,5.6
1950.068306010929,1950-01-25,2.25,-1.1,2.8
1950.0710382513662,1950-01-26,8.35,1.1,7.8
1950.0737704918033,1950-01-27,9.2,2.8,7.8
1950.0765027322404,1950-01-28,8.35,3.3,6.7
1950.0792349726776,1950-01-29,6.699999999999999,2.2,5.6
1950.0819672131147,1950-01-30,11.35,3.9,9.4
1950.0846994535518,1950-01-31,6.65,-3.3,8.3
1950.0054644808743,1950-01-02,8.35,-3.3,10.0
1950.0901639344263,1950-02-02,10.0,0.0,10.0
1950.1666666666667,1950-03-02,11.45,1.7,10.6
1950.2513661202186,1950-04-02,9.7,-0.6,10.0
1950.3333333333333,1950-05-02,5.800000000000001,-2.8,7.2
1950.4180327868853,1950-06-02,6.7,0.0,6.7
1950.5,1950-07-02,11.7,0.0,11.7
1950.5846994535518,1950-08-02,5.8999999999999995,0.6,5.6
1950.6693989071039,1950-09-02,11.95,1.7,11.1
1950.7513661202186,1950-10-02,13.35,3.3,11.7
1950.8360655737704,1950-11-02,9.45,3.3,7.8
1950.9180327868853,1950-12-02,6.949999999999999,1.7,6.1
1950.120218579235,1950-02-13,7.55,1.7,6.7
1950.122950819672,1950-02-14,11.1,2.2,10.0
1950.1256830601094,1950-02-15,14.75,3.9,12.8
1950.1284153005465,1950-02-16,20.0,10.0,15.0
1950.1311475409836,1950-02-17,20.6,10.0,15.6
1950.1338797814208,1950-02-18,17.2,4.4,15.0
1950.136612021858,1950-02-19,9.950000000000001,1.1,9.4
1950.139344262295,1950-02-20,11.600000000000001,4.4,9.4
1950.1420765027322,1950-02-21,7.25,-1.1,7.8
1950.1448087431695,1950-02-22,9.200000000000001,0.6,8.9
1950.1475409836066,1950-02-23,11.65,6.7,8.3
1950.1502732240438,1950-02-24,13.0,7.2,9.4
1950.1530054644809,1950-02-25,8.850000000000001,1.1,8.3
1950.155737704918,1950-02-26,5.550000000000001,-3.3,7.2
1950.1584699453551,1950-02-27,6.9,-2.8,8.3
1950.1612021857923,1950-02-28,10.299999999999999,-0.6,10.6
1950.0081967213114,1950-01-03,8.6,-2.8,10.0
1950.0928961748634,1950-02-03,18.9,7.8,15.0
1950.1693989071039,1950-03-03,13.85,3.3,12.2
1950.2540983606557,1950-04-03,16.35,3.9,14.4
1950.3360655737704,1950-05-03,16.05,3.3,14.4
1950.4207650273224,1950-06-03,9.450000000000001,1.1,8.9
1950.5027322404371,1950-07-03,12.5,0.6,12.2
1950.5874316939892,1950-08-03,15.85,1.7,15.0
1950.672131147541,1950-09-03,13.049999999999999,3.9,11.1
1950.7540983606557,1950-10-03,9.450000000000001,1.1,8.9
1950.8387978142077,1950-11-03,10.55,1.1,10.0
1950.9207650273224,1950-12-03,8.3,0.0,8.3
1950.1967213114754,1950-03-13,5.300000000000001,-2.8,6.7
1950.1994535519125,1950-03-14,9.75,3.9,7.8
1950.2021857923498,1950-03-15,14.200000000000001,2.8,12.8
1950.204918032787,1950-03-16,18.55,8.3,14.4
1950.207650273224,1950-03-17,16.400000000000002,7.2,12.8
1950.2103825136612,1950-03-18,13.6,5.0,11.1
1950.2131147540983,1950-03-19,15.3,5.0,12.8
1950.2158469945355,1950-03-20,16.1,4.4,13.9
1950.2185792349726,1950-03-21,15.5,4.4,13.3
1950.22131147541,1950-03-22,13.35,3.3,11.7
1950.224043715847,1950-03-23,13.6,2.8,12.2
1950.2267759562842,1950-03-24,18.1,5.0,15.6
1950.2295081967213,1950-03-25,18.1,5.0,15.6
1950.2322404371585,1950-03-26,14.399999999999999,4.4,12.2
1950.2349726775956,1950-03-27,12.799999999999999,2.2,11.7
1950.2377049180327,1950-03-28,12.549999999999999,3.9,10.6
1950.24043715847,1950-03-29,13.350000000000001,1.1,12.8
1950.2431693989072,1950-03-30,11.95,1.7,11.1
1950.2459016393443,1950-03-31,16.900000000000002,7.2,13.3
1950.0109289617487,1950-01-04,15.850000000000001,6.1,12.8
1950.0956284153006,1950-02-04,15.5,4.4,13.3
1950.172131147541,1950-03-04,14.700000000000001,2.8,13.3
1950.2568306010928,1950-04-04,13.85,3.3,12.2
1950.3387978142077,1950-05-04,13.899999999999999,4.4,11.7
1950.4234972677596,1950-06-04,18.65,6.1,15.6
1950.5054644808743,1950-07-04,13.899999999999999,4.4,11.7
1950.5901639344263,1950-08-04,14.149999999999999,3.9,12.2
1950.6748633879781,1950-09-04,12.0,0.6,11.7
1950.7568306010928,1950-10-04,12.25,3.3,10.6
1950.8415300546449,1950-11-04,13.6,2.8,12.2
1950.9234972677596,1950-12-04,10.9,0.6,10.6
1950.2814207650274,1950-04-13,9.450000000000001,1.1,8.9
1950.2841530054645,1950-04-14,9.45,-1.1,10.0
1950.2868852459017,1950-04-15,9.5,-2.2,10.6
1950.2896174863388,1950-04-16,16.35,3.9,14.4
1950.292349726776,1950-04-17,15.0,5.6,12.2
1950.295081967213,1950-04-18,13.649999999999999,3.9,11.7
1950.2978142076502,1950-04-19,16.1,4.4,13.9
1950.3005464480875,1950-04-20,18.6,5.0,16.1
1950.3032786885246,1950-04-21,16.95,3.9,15.0
1950.3060109289618,1950-04-22,18.9,4.4,16.7
1950.308743169399,1950-04-23,15.25,3.9,13.3
1950.311475409836,1950-04-24,13.049999999999999,1.7,12.2
1950.3142076502731,1950-04-25,6.1,0.0,6.1
1950.3169398907103,1950-04-26,11.649999999999999,-1.1,12.2
1950.3196721311476,1950-04-27,13.1,2.8,11.7
1950.3224043715848,1950-04-28,12.549999999999999,3.9,10.6
1950.3251366120219,1950-04-29,20.3,7.2,16.7
1950.327868852459,1950-04-30,20.9,10.6,15.6
1950.0136612021859,1950-01-05,21.35,8.3,17.2
1950.0983606557377,1950-02-05,19.2,7.2,15.6
1950.1748633879781,1950-03-05,19.75,6.1,16.7
1950.25956284153,1950-04-05,21.099999999999998,7.8,17.2
1950.3415300546449,1950-05-05,16.1,4.4,13.9
1950.4262295081967,1950-06-05,17.75,1.1,17.2
1950.5081967213114,1950-07-05,18.3,7.8,14.4
1950.5928961748634,1950-08-05,20.0,4.4,17.8
1950.6775956284152,1950-09-05,16.7,5.6,13.9
1950.75956284153,1950-10-05,20.25,6.1,17.2
1950.844262295082,1950-11-05,21.1,5.6,18.3
1950.9262295081967,1950-12-05,22.25,6.7,18.9
1950.363387978142,1950-05-13,23.0,7.2,19.4
1950.3661202185792,1950-05-14,19.450000000000003,6.7,16.1
1950.3688524590164,1950-05-15,15.85,8.3,11.7
1950.3715846994535,1950-05-16,15.25,6.1,12.2
1950.3743169398906,1950-05-17,20.25,1.7,19.4
1950.377049180328,1950-05-18,14.7,5.0,12.2
1950.379781420765,1950-05-19,13.1,2.8,11.7
1950.3825136612022,1950-05-20,18.849999999999998,3.3,17.2
1950.3852459016393,1950-05-21,16.1,5.6,13.3
1950.3879781420765,1950-05-22,21.7,7.8,17.8
1950.3907103825136,1950-05-23,19.7,5.0,17.2
1950.3934426229507,1950-05-24,17.75,8.9,13.3
1950.396174863388,1950-05-25,17.450000000000003,8.3,13.3
1950.3989071038252,1950-05-26,20.25,8.3,16.1
1950.4016393442623,1950-05-27,17.450000000000003,8.3,13.3
1950.4043715846994,1950-05-28,20.6,5.6,17.8
