Year,Month,Daily,Max (°F),Min (°F),Max (°C),Min (°C)
1881,9,20,62.8,45.8,17.1,7.7
1881,9,21,53.5,52,11.9,11.1
1881,9,22,62,42,16.7,5.6
1881,9,23,61.5,40.8,16.4,4.9
1881,9,24,63.8,56.5,17.7,13.6
1881,9,25,63.2,43.5,17.3,6.4
1881,9,26,61.9,44,16.6,6.7
1881,9,27,62.4,47.2,16.9,8.4
1881,9,28,63.8,48.8,17.7,9.3
1881,9,29,61.6,52.8,16.4,11.6
1881,9,30,60.6,53.5,15.9,11.9
1881,10,1,61.8,52.4,16.6,11.3
1881,10,2,59.6,45,15.3,7.2
1881,10,3,61.2,38.5,16.2,3.6
1881,10,4,56.8,40.4,13.8,4.7
1881,10,5,53.9,38,12.2,3.3
1881,10,6,57.9,31.8,14.4,-0.1
1881,10,7,57.5,43.2,14.2,6.2
1881,10,8,58.4,46.8,14.7,8.2
1881,10,9,55.4,42.5,13,5.8
1881,10,10,56.5,41.6,13.6,5.3
1881,10,11,58.2,51.2,14.6,10.7
1881,10,12,54.4,47.4,12.4,8.6
1881,10,13,57.6,40.5,14.2,4.7
1881,10,14,51.7,40,10.9,4.4
1881,10,15,45.5,37,7.5,2.8
1881,10,16,51.3,27.2,10.7,-2.7
1881,10,17,57.4,37.6,14.1,3.1
1881,10,18,53.8,47.4,12.1,8.6
1881,10,19,51.6,47.2,10.9,8.4
1881,10,20,51,44,10.6,6.7
1881,10,21,50.4,41.2,10.2,5.1
1881,10,22,55.5,44,13.1,6.7
1881,10,23,58.2,46.7,14.6,8.2
1881,10,24,50.8,47,10.4,8.3
1881,10,25,50.1,47,10.1,8.3
1881,10,26,48,36,8.9,2.2
1881,10,27,47.5,41,8.6,5
1881,10,28,49.2,38.4,9.6,3.6
1881,10,29,46,31,7.8,-0.6
1881,10,30,46,25,7.8,-3.9
1881,10,31,46.7,24.2,8.2,-4.3
1881,11,1,51,36,10.6,2.2
1881,11,2,51.2,37.8,10.7,3.2
1881,11,3,56,41.6,13.3,5.3
1881,11,4,56.8,46.9,13.8,8.3
1881,11,5,57.2,47.8,14,8.8
1881,11,6,57,45.8,13.9,7.7
1881,11,7,55.6,42,13.1,5.6
1881,11,8,59.2,42.1,15.1,5.6
1881,11,9,56.5,50,13.6,10
1881,11,10,56.8,52.6,13.8,11.4
1881,11,11,58.6,52.8,14.8,11.6
1881,11,12,58.9,50.7,14.9,10.4
1881,11,13,59.6,50,15.3,10
1881,11,14,56,51.5,13.3,10.8
1881,11,15,55,50.6,12.8,10.3
1881,11,16,55.3,42,12.9,5.6
1881,11,17,50.8,43.6,10.4,6.4
1881,11,18,55.6,36,13.1,2.2
1881,11,19,55.4,44,13,6.7
1881,11,20,53,42.8,11.7,6
1881,11,21,57.4,43,14.1,6.1
1881,11,22,48,40.5,8.9,4.7
1881,11,23,53.2,38,11.8,3.3
1881,11,24,52.9,31.9,11.6,-0.1
1881,11,25,45.8,32.8,7.7,0.4
1881,11,26,54.5,31.5,12.5,-0.3
1881,11,27,49.2,39.4,9.6,4.1
1881,11,28,49.2,39.5,9.6,4.2
1881,11,29,50.7,34.5,10.4,1.4
1881,11,30,51,36,10.6,2.2
1881,12,1,52.1,34.2,11.2,1.2
1881,12,2,53.5,33.6,11.9,0.9
1881,12,3,43.6,38.2,6.4,3.4
1881,12,4,46.5,28.8,8.1,-1.8
1881,12,5,47.4,34.2,8.6,1.2
1881,12,6,54.4,37.8,12.4,3.2
1881,12,7,44.4,39,6.9,3.9
1881,12,8,39.8,32,4.3,0
1881,12,9,38.2,31,3.4,-0.6
1881,12,10,31.5,27,-0.3,-2.8
1881,12,11,31.5,21.5,-0.3,-5.8
1881,12,12,30.6,18.8,-0.8,-7.3
1881,12,13,45.4,18,7.4,-7.8
1881,12,14,42.2,29,5.7,-1.7
1881,12,15,41,29,5,-1.7
1881,12,16,42,29.8,5.6,-1.2
1881,12,17,44.2,32,6.8,0
1881,12,18,39.4,32.8,4.1,0.4
1881,12,19,41.8,33,5.4,0.6
1881,12,20,41.8,34.3,5.4,1.3
1881,12,21,40.8,32.8,4.9,0.4
1881,12,22,35,28,1.7,-2.2
1881,12,23,46.7,21.4,8.2,-5.9
1881,12,24,50,23.9,10,-4.5
1881,12,25,50.5,40,10.3,4.4
1881,12,26,48.5,46.4,9.2,8
1881,12,27,48.3,38,9.1,3.3
1881,12,28,51.8,37,11,2.8
1881,12,29,52,40.9,11.1,4.9
1881,12,30,46.7,42,8.2,5.6
1881,12,31,48.5,35,9.2,1.7
1882,1,1,48.5,34.2,9.2,1.2
1882,1,2,51.8,33,11,0.6
1882,1,3,41,39,5,3.9
1882,1,4,50.6,33.4,10.3,0.8
1882,1,5,53,35.5,11.7,1.9
1882,1,6,40.8,41,4.9,5
1882,1,7,42,34,5.6,1.1
1882,1,8,50.8,34.2,10.4,1.2
1882,1,9,45.7,35,7.6,1.7
1882,1,10,47,36,8.3,2.2
1882,1,11,51,40,10.6,4.4
1882,1,12,51.6,43,10.9,6.1
1882,1,13,52.8,47,11.6,8.3
1882,1,14,54,43,12.2,6.1
1882,1,15,53.2,51,11.8,10.6
1882,1,16,52,45.5,11.1,7.5
1882,1,17,49.3,37,9.6,2.8
1882,1,18,47.8,30.8,8.8,-0.7
1882,1,19,45.5,30,7.5,-1.1
1882,1,20,47.7,35.2,8.7,1.8
1882,1,21,47.9,35,8.8,1.7
1882,1,22,45.8,37,7.7,2.8
1882,1,23,49.8,40.8,9.9,4.9
1882,1,24,51.8,32.2,11,0.1
1882,1,25,42.3,31,5.7,-0.6
1882,1,26,45.4,39,7.4,3.9
1882,1,27,52,40,11.1,4.4
1882,1,28,41.8,36,5.4,2.2
1882,1,29,41.2,34.7,5.1,1.5
1882,1,30,47,32,8.3,0
1882,1,31,51,35.1,10.6,1.7
1882,2,1,46.8,41,8.2,5
1882,2,2,51,35.8,10.6,2.1
1882,2,3,50.8,35.5,10.4,1.9
1882,2,4,49.7,35.9,9.8,2.2
1882,2,5,50.6,40.4,10.3,4.7
1882,2,6,47.8,39,8.8,3.9
1882,2,7,46.7,39,8.2,3.9
1882,2,8,50,39,10,3.9
1882,2,9,54.6,40,12.6,4.4
1882,2,10,50.8,49,10.4,9.4
1882,2,11,50.7,46.2,10.4,7.9
1882,2,12,54,35,12.2,1.7
1882,2,13,52.8,35,11.6,1.7
1882,2,14,50,39,10,3.9
1882,2,15,47.5,35.4,8.6,1.9
1882,2,16,50.7,34,10.4,1.1
1882,2,17,51.2,44.6,10.7,7
1882,2,18,49.4,46,9.7,7.8
1882,2,19,49.2,32,9.6,0
1882,2,20,50.5,34,10.3,1.1
1882,2,21,51,43,10.6,6.1
1882,2,22,47.3,43.5,8.5,6.4
1882,2,23,47.3,41.9,8.5,5.5
1882,2,24,55.2,40.5,12.9,4.7
1882,2,25,56.8,40,13.8,4.4
1882,2,26,54.1,46.6,12.3,8.1
1882,2,27,52,45.1,11.1,7.3
1882,2,28,48.8,40,9.3,4.4
1882,3,1,47.2,40,8.4,4.4
1882,3,2,43.3,39,6.3,3.9
1882,3,3,44.8,38.7,7.1,3.7
1882,3,4,52,34.8,11.1,1.6
1882,3,5,52.4,39.1,11.3,3.9
1882,3,6,53,38,11.7,3.3
1882,3,7,60.6,38.2,15.9,3.4
1882,3,8,55,51.8,12.8,11
1882,3,9,57.3,44,14.1,6.7
1882,3,10,56.8,50.6,13.8,10.3
1882,3,11,51.6,35,10.9,1.7
1882,3,12,51.9,34.8,11.1,1.6
1882,3,13,54.1,35.8,12.3,2.1
1882,3,14,55.6,43.8,13.1,6.6
1882,3,15,55.1,34.8,12.8,1.6
1882,3,16,56,34.8,13.3,1.6
1882,3,17,54.2,38,12.3,3.3
1882,3,18,57.8,39,14.3,3.9
1882,3,19,54.7,45.7,12.6,7.6
1882,3,20,49.2,41,9.6,5
1882,3,21,41,31.8,5,-0.1
1882,3,22,49.9,32.2,9.9,0.1
1882,3,23,52.2,35,11.2,1.7
1882,3,24,54.2,45,12.3,7.2
1882,3,25,51.9,39.7,11.1,4.3
1882,3,26,49.5,34,9.7,1.1
1882,3,27,51.2,38,10.7,3.3
1882,3,28,56.7,45,13.7,7.2
1882,3,29,53.1,46.9,11.7,8.3
1882,3,30,52.1,34,11.2,1.1
1882,3,31,50,33.8,10,1
1882,4,1,53,37.6,11.7,3.1
1882,4,2,51.2,40.8,10.7,4.9
1882,4,3,50,43.8,10,6.6
1882,4,4,57.1,44,13.9,6.7
1882,4,5,52,43.8,11.1,6.6
1882,4,6,47.3,41.8,8.5,5.4
1882,4,7,56.2,36,13.4,2.2
1882,4,8,61,36.3,16.1,2.4
1882,4,9,61.4,30.8,16.3,-0.7
1882,4,10,58.8,31.4,14.9,-0.3
1882,4,11,53.5,34.5,11.9,1.4
1882,4,12,55.3,41.6,12.9,5.3
1882,4,13,57.7,46.8,14.3,8.2
1882,4,14,53,45.6,11.7,7.6
1882,4,15,48.2,37,9,2.8
1882,4,16,50.6,28.8,10.3,-1.8
1882,4,17,52.6,35.8,11.4,2.1
1882,4,18,56,36.3,13.3,2.4
1882,4,19,59.5,43,15.3,6.1
1882,4,20,59.6,45.8,15.3,7.7
1882,4,21,60.8,44,16,6.7
1882,4,22,58.3,48.4,14.6,9.1
1882,4,23,48.4,40.6,9.1,4.8
1882,4,24,52.3,44,11.3,6.7
1882,4,25,49.5,38.6,9.7,3.7
1882,4,26,51.2,34,10.7,1.1
1882,4,27,54.7,36,12.6,2.2
1882,4,28,51.2,39.5,10.7,4.2
1882,4,29,44.5,35,6.9,1.7
1882,4,30,51.8,31.2,11,-0.4
1882,5,1,54,38,12.2,3.3
1882,5,2,58.8,39,14.9,3.9
1882,5,3,59,45.6,15,7.6
1882,5,4,55.5,33.6,13.1,0.9
1882,5,5,58.3,37,14.6,2.8
1882,5,6,55.9,37.2,13.3,2.9
1882,5,7,56.8,39.5,13.8,4.2
1882,5,8,59.8,37,15.4,2.8
1882,5,9,55.2,42.2,12.9,5.7
1882,5,10,61,41.3,16.1,5.2
1882,5,11,61.3,47,16.3,8.3
1882,5,12,59.8,35.5,15.4,1.9
1882,5,13,65,36.6,18.3,2.6
1882,5,14,64.2,37,17.9,2.8
1882,5,15,58.4,40.8,14.7,4.9
1882,5,16,60.4,34,15.8,1.1
1882,5,17,66.8,36.8,19.3,2.7
1882,5,18,70.8,39.8,21.6,4.3
1882,5,19,65,43.3,18.3,6.3
1882,5,20,61.8,48,16.6,8.9
1882,5,21,62,44.3,16.7,6.8
1882,5,22,63.2,52.6,17.3,11.4
1882,5,23,61.2,51,16.2,10.6
1882,5,24,55.6,51,13.1,10.6
1882,5,25,59.6,44.2,15.3,6.8
1882,5,26,62,42.3,16.7,5.7
1882,5,27,61.2,46,16.2,7.8
1882,5,28,62.8,48.8,17.1,9.3
1882,5,29,64,43,17.8,6.1
1882,5,30,64.8,48,18.2,8.9
1882,5,31,68.8,45.7,20.4,7.6
1882,6,1,67.8,44,19.9,6.7
1882,6,2,59.2,49,15.1,9.4
1882,6,3,68,52,20,11.1
1882,6,4,62.3,50.5,16.8,10.3
1882,6,5,63,45.8,17.2,7.7
1882,6,6,61.2,50,16.2,10
1882,6,7,62.8,49.8,17.1,9.9
1882,6,8,59.2,47.2,15.1,8.4
1882,6,9,60,45,15.6,7.2
1882,6,10,59.8,50,15.4,10
1882,6,11,56,47,13.3,8.3
1882,6,12,55.4,41,13,5
1882,6,13,54,39.2,12.2,4
1882,6,14,59.8,47.6,15.4,8.7
1882,6,15,61.8,46.8,16.6,8.2
1882,6,16,62.3,35.5,16.8,1.9
1882,6,17,58.6,49.2,14.8,9.6
1882,6,18,59.3,48,15.2,8.9
1882,6,19,61.2,44.8,16.2,7.1
1882,6,20,59.6,50.3,15.3,10.2
1882,6,21,60,49,15.6,9.4
1882,6,22,59.3,44,15.2,6.7
1882,6,23,58.7,43.5,14.8,6.4
1882,6,24,62.3,47,16.8,8.3
1882,6,25,64.2,45,17.9,7.2
1882,6,26,64.6,49,18.1,9.4
1882,6,27,69,44.8,20.6,7.1
1882,6,28,67.4,52,19.7,11.1
1882,6,29,71.8,54.2,22.1,12.3
1882,6,30,74.5,53,23.6,11.7
1882,7,1,64.2,53.8,17.9,12.1
1882,7,2,67.8,55.8,19.9,13.2
1882,7,3,69.2,53,20.7,11.7
1882,7,4,64.4,56,18,13.3
1882,7,5,62.4,50,16.9,10
1882,7,6,62.2,50.8,16.8,10.4
1882,7,7,63.9,47.8,17.7,8.8
1882,7,8,65.2,45.1,18.4,7.3
1882,7,9,63.5,45.1,17.5,7.3
1882,7,10,64.5,46.2,18.1,7.9
1882,7,11,61.3,51.8,16.3,11
1882,7,12,65,47.5,18.3,8.6
1882,7,13,64.6,52.5,18.1,11.4
1882,7,14,60.8,52.2,16,11.2
1882,7,15,62.7,52.5,17.1,11.4
1882,7,16,63.2,54.8,17.3,12.7
1882,7,17,63.8,49.7,17.7,9.8
1882,7,18,65.7,49.7,18.7,9.8
1882,7,19,61.6,52.3,16.4,11.3
1882,7,20,62.7,48.8,17.1,9.3
1882,7,21,66.4,52,19.1,11.1
1882,7,22,60,53,15.6,11.7
1882,7,23,60,49.6,15.6,9.8
1882,7,24,64.8,50.2,18.2,10.1
1882,7,25,64.6,47,18.1,8.3
1882,7,26,66.7,42,19.3,5.6
1882,7,27,66.8,53.8,19.3,12.1
1882,7,28,63,54,17.2,12.2
1882,7,29,65.2,46.5,18.4,8.1
1882,7,30,65.3,46.4,18.5,8
1882,7,31,61,45,16.1,7.2
1882,8,1,70.4,54,21.3,12.2
1882,8,2,67,59,19.4,15
1882,8,3,62.6,52.2,17,11.2
1882,8,4,70.4,51.6,21.3,10.9
1882,8,5,72.5,55.4,22.5,13
1882,8,6,67.8,54,19.9,12.2
1882,8,7,71.6,54,22,12.2
1882,8,8,72.5,52,22.5,11.1
1882,8,9,78,47.1,25.6,8.4
1882,8,10,79.6,48,26.4,8.9
1882,8,11,72.3,55,22.4,12.8
1882,8,12,70.3,57,21.3,13.9
1882,8,13,65,57,18.3,13.9
1882,8,14,66.6,54.4,19.2,12.4
1882,8,15,59.2,50,15.1,10
1882,8,16,60,51,15.6,10.6
1882,8,17,65.8,42.5,18.8,5.8
1882,8,18,65,48,18.3,8.9
1882,8,19,64,50.3,17.8,10.2
1882,8,20,62.7,51.5,17.1,10.8
1882,8,21,60.8,51.9,16,11.1
1882,8,22,59.7,50,15.4,10
1882,8,23,59.3,47,15.2,8.3
1882,8,24,61,48,16.1,8.9
1882,8,25,58.9,49,14.9,9.4
1882,8,26,59.5,50,15.3,10
1882,8,27,61.3,49,16.3,9.4
1882,8,28,61,50.6,16.1,10.3
1882,8,29,62.7,49.6,17.1,9.8
1882,8,30,64,46.2,17.8,7.9
1882,8,31,63.6,51.7,17.6,10.9
1882,9,1,66.6,52,19.2,11.1
1882,9,2,66,53.9,18.9,12.2
1882,9,3,58.5,50,14.7,10
1882,9,4,59,49.6,15,9.8
1882,9,5,61.5,50.7,16.4,10.4
1882,9,6,61.9,40,16.6,4.4
1882,9,7,64.8,39,18.2,3.9
1882,9,8,62.8,44.9,17.1,7.2
1882,9,9,64,46,17.8,7.8
1882,9,10,56.8,52,13.8,11.1
1882,9,11,55.3,40.4,12.9,4.7
1882,9,12,58,37.2,14.4,2.9
1882,9,13,55.5,38.4,13.1,3.6
1882,9,14,56.6,33.5,13.7,0.8
1882,9,15,56.2,39.3,13.4,4.1
1882,9,16,59.7,47,15.4,8.3
1882,9,17,58.2,46,14.6,7.8
1882,9,18,56.5,41.6,13.6,5.3
1882,9,19,59.1,42.4,15.1,5.8
1882,9,20,62.5,43.9,16.9,6.6
1882,9,21,60.2,47,15.7,8.3
1882,9,22,56.5,48.9,13.6,9.4
1882,9,23,56.7,50,13.7,10
1882,9,24,58,47.3,14.4,8.5
1882,9,25,59.6,43.4,15.3,6.3
1882,9,26,50.2,37.2,10.1,2.9
1882,9,27,56.1,39.3,13.4,4.1
1882,9,28,57.6,38,14.2,3.3
1882,9,29,55.8,36.9,13.2,2.7
1882,9,30,64.4,37,18,2.8
1882,10,1,64.8,48,18.2,8.9
1882,10,2,57.4,45,14.1,7.2
1882,10,3,56.7,46,13.7,7.8
1882,10,4,60.3,47.3,15.7,8.5
1882,10,5,59.5,50,15.3,10
1882,10,6,60,46,15.6,7.8
1882,10,7,55.5,47,13.1,8.3
1882,10,8,58.2,46,14.6,7.8
1882,10,9,59.7,47.2,15.4,8.4
1882,10,10,60,43.5,15.6,6.4
1882,10,11,57.1,50,13.9,10
1882,10,12,57.1,41.6,13.9,5.3
1882,10,13,59.2,42.2,15.1,5.7
1882,10,14,60.8,48.3,16,9.1
1882,10,15,56,47.7,13.3,8.7
1882,10,16,56.3,32.5,13.5,0.3
1882,10,17,52.1,32.7,11.2,0.4
1882,10,18,54.6,37,12.6,2.8
1882,10,19,58.4,47,14.7,8.3
1882,10,20,55,45.3,12.8,7.4
1882,10,21,54.5,41,12.5,5
1882,10,22,49.8,41.6,9.9,5.3
1882,10,23,50.8,41.3,10.4,5.2
1882,10,24,51.3,32.2,10.7,0.1
1882,10,25,49.4,29.9,9.7,-1.2
1882,10,26,48.6,29,9.2,-1.7
1882,10,27,49.8,28.9,9.9,-1.7
1882,10,28,51.3,32.8,10.7,0.4
1882,10,29,48.4,28.8,9.1,-1.8
1882,10,30,53.2,30,11.8,-1.1
1882,10,31,53.3,38.8,11.8,3.8
1882,11,1,57,39.5,13.9,4.2
1882,11,2,55,43.8,12.8,6.6
1882,11,3,54.5,38.8,12.5,3.8
1882,11,4,55,42.8,12.8,6
1882,11,5,57,44.6,13.9,7
1882,11,6,47.5,40.3,8.6,4.6
1882,11,7,49,31.8,9.4,-0.1
1882,11,8,46.8,35,8.2,1.7
1882,11,9,48,38,8.9,3.3
1882,11,10,45,34.8,7.2,1.6
1882,11,11,47.7,35.5,8.7,1.9
1882,11,12,44.2,24.8,6.8,-4
1882,11,13,43.6,25,6.4,-3.9
1882,11,14,43.8,25.2,6.6,-3.8
1882,11,15,45.8,25,7.7,-3.9
1882,11,16,43.7,32.5,6.5,0.3
1882,11,17,48,27.8,8.9,-2.3
1882,11,18,52.8,32,11.6,0
1882,11,19,43,37.8,6.1,3.2
1882,11,20,45.9,36.8,7.7,2.7
1882,11,21,52,36,11.1,2.2
1882,11,22,53,39,11.7,3.9
1882,11,23,52.5,49.8,11.4,9.9
1882,11,24,42.5,41,5.8,5
1882,11,25,44,35,6.7,1.7
1882,11,26,44,35,6.7,1.7
1882,11,27,44.7,35.1,7.1,1.7
1882,11,28,49.5,35,9.7,1.7
1882,11,29,47,37,8.3,2.8
1882,11,30,40,29.2,4.4,-1.6
1882,12,1,43.5,28.6,6.4,-1.9
1882,12,2,45.8,28.2,7.7,-2.1
1882,12,3,47.8,32.5,8.8,0.3
1882,12,4,41.2,36.2,5.1,2.3
1882,12,5,36.8,33.3,2.7,0.7
1882,12,6,32,22,0,-5.6
1882,12,7,34,23,1.1,-5
1882,12,8,36.7,23,2.6,-5
1882,12,9,29,21.8,-1.7,-5.7
1882,12,10,24,21,-4.4,-6.1
1882,12,11,31.6,12,-0.2,-11.1
1882,12,12,27.6,20,-2.4,-6.7
1882,12,13,22.6,10,-5.2,-12.2
1882,12,14,35.2,14.4,1.8,-9.8
1882,12,15,48.2,12.5,9,-10.8
1882,12,16,48,34.6,8.9,1.4
1882,12,17,46,35,7.8,1.7
1882,12,18,47.6,34.6,8.7,1.4
1882,12,19,39.4,28,4.1,-2.2
1882,12,20,48.2,26.6,9,-3
1882,12,21,45.6,38,7.6,3.3
1882,12,22,42.5,38,5.8,3.3
1882,12,23,41.9,35.6,5.5,2
1882,12,24,49.1,34.8,9.5,1.6
1882,12,25,52.3,35.2,11.3,1.8
1882,12,26,53.8,36,12.1,2.2
1882,12,27,55.7,46.8,13.2,8.2
1882,12,28,54.4,50.6,12.4,10.3
1882,12,29,49.5,47.8,9.7,8.8
1882,12,30,49,33.9,9.4,1.1
1882,12,31,52.6,37.3,11.4,2.9
1883,1,1,54.1,48,12.3,8.9
1883,1,2,47.5,39.4,8.6,4.1
1883,1,3,47,34.4,8.3,1.3
1883,1,4,49.2,33.8,9.6,1
1883,1,5,46.4,40.6,8,4.8
1883,1,6,47.8,36.2,8.8,2.3
1883,1,7,45.8,35.4,7.7,1.9
1883,1,8,39.9,36.4,4.4,2.4
1883,1,9,41,34.8,5,1.6
1883,1,10,48.5,36,9.2,2.2
1883,1,11,50.8,40,10.4,4.4
1883,1,12,47.2,43.8,8.4,6.6
1883,1,13,45.8,41,7.7,5
1883,1,14,48.2,40,9,4.4
1883,1,15,43.7,35,6.5,1.7
1883,1,16,50.6,33,10.3,0.6
1883,1,17,52.2,37,11.2,2.8
1883,1,18,49,38,9.4,3.3
1883,1,19,52.4,36.7,11.3,2.6
1883,1,20,46.6,31,8.1,-0.6
1883,1,21,49.3,31,9.6,-0.6
1883,1,22,50,41,10,5
1883,1,23,51.8,44,11,6.7
1883,1,24,52.1,44,11.2,6.7
1883,1,25,45.3,32,7.4,0
1883,1,26,41,32,5,0
1883,1,27,45.2,30.5,7.3,-0.8
1883,1,28,52.4,34,11.3,1.1
1883,1,29,43,38.4,6.1,3.6
1883,1,30,40,31.9,4.4,-0.1
1883,1,31,41.5,27,5.3,-2.8
1883,2,1,37.8,27,3.2,-2.8
1883,2,2,38,27,3.3,-2.8
1883,2,3,46.4,32,8,0
1883,2,4,50.3,33.2,10.2,0.7
1883,2,5,50.3,37.6,10.2,3.1
1883,2,6,50,44.5,10,6.9
1883,2,7,48.2,37,9,2.8
1883,2,8,47.2,36.6,8.4,2.6
1883,2,9,46,32,7.8,0
1883,2,10,47.5,32.5,8.6,0.3
1883,2,11,48,32.2,8.9,0.1
1883,2,12,45.5,32,7.5,0
1883,2,13,52.6,33,11.4,0.6
1883,2,14,51.2,33,10.7,0.6
1883,2,15,45,35,7.2,1.7
1883,2,16,48.9,33,9.4,0.6
1883,2,17,51.1,34.2,10.6,1.2
1883,2,18,38.8,32,3.8,0
1883,2,19,48,30,8.9,-1.1
1883,2,20,51,30.1,10.6,-1.1
1883,2,21,55,46.8,12.8,8.2
1883,2,22,49,42,9.4,5.6
1883,2,23,49.8,38,9.9,3.3
1883,2,24,52,38,11.1,3.3
1883,2,25,50.1,42,10.1,5.6
1883,2,26,49.7,33.6,9.8,0.9
1883,2,27,51.5,33.2,10.8,0.7
1883,2,28,55,45,12.8,7.2
1883,3,1,47.7,44,8.7,6.7
1883,3,2,49,43.3,9.4,6.3
1883,3,3,49.9,40,9.9,4.4
1883,3,4,55.3,34,12.9,1.1
1883,3,5,49,29,9.4,-1.7
1883,3,6,45,29,7.2,-1.7
1883,3,7,43.8,34,6.6,1.1
1883,3,8,41,29,5,-1.7
1883,3,9,40.6,27.6,4.8,-2.4
1883,3,10,42.8,28,6,-2.2
1883,3,11,42.2,33,5.7,0.6
1883,3,12,42.7,33,5.9,0.6
1883,3,13,47.7,32.4,8.7,0.2
1883,3,14,45.8,25.6,7.7,-3.6
1883,3,15,40.3,27,4.6,-2.8
1883,3,16,46.5,26,8.1,-3.3
1883,3,17,42.5,30,5.8,-1.1
1883,3,18,42.6,28.2,5.9,-2.1
1883,3,19,45.7,27,7.6,-2.8
1883,3,20,47.7,25,8.7,-3.9
1883,3,21,41.9,26,5.5,-3.3
1883,3,22,36.5,33.7,2.5,0.9
1883,3,23,41.5,30.5,5.3,-0.8
1883,3,24,48.8,19.2,9.3,-7.1
1883,3,25,49.7,24.6,9.8,-4.1
1883,3,26,40.7,30.3,4.8,-0.9
1883,3,27,43.6,30,6.4,-1.1
1883,3,28,47,25,8.3,-3.9
1883,3,29,49.8,28.8,9.9,-1.8
1883,3,30,45.8,40,7.7,4.4
1883,3,31,49.1,32.8,9.5,0.4
1883,4,1,52.6,31.5,11.4,-0.3
1883,4,2,52.8,37.8,11.6,3.2
1883,4,3,56.5,30.4,13.6,-0.9
1883,4,4,60.5,35,15.8,1.7
1883,4,5,52.6,42.4,11.4,5.8
1883,4,6,58.5,29.8,14.7,-1.2
1883,4,7,60.3,32.8,15.7,0.4
1883,4,8,61.5,30.9,16.4,-0.6
1883,4,9,63.6,31.5,17.6,-0.3
1883,4,10,62.5,30,16.9,-1.1
1883,4,11,53,35,11.7,1.7
1883,4,12,57.5,34,14.2,1.1
1883,4,13,51.6,37.8,10.9,3.2
1883,4,14,51.8,33,11,0.6
1883,4,15,52.5,40.5,11.4,4.7
1883,4,16,52.3,36.6,11.3,2.6
1883,4,17,52.7,39,11.5,3.9
1883,4,18,55,38.5,12.8,3.6
1883,4,19,54.7,34.9,12.6,1.6
1883,4,20,57,34,13.9,1.1
1883,4,21,60.5,34.5,15.8,1.4
1883,4,22,49.8,40,9.9,4.4
1883,4,23,51.3,36,10.7,2.2
1883,4,24,53.2,33,11.8,0.6
1883,4,25,44.8,37.4,7.1,3
1883,4,26,49.5,33.8,9.7,1
1883,4,27,55.4,34.7,13,1.5
1883,4,28,60.2,43.6,15.7,6.4
1883,4,29,56.3,42,13.5,5.6
1883,4,30,57.3,39.1,14.1,3.9
1883,5,1,58.1,38.8,14.5,3.8
1883,5,2,51.6,35,10.9,1.7
1883,5,3,53.8,42,12.1,5.6
1883,5,4,49.2,36,9.6,2.2
1883,5,5,49.5,38,9.7,3.3
1883,5,6,55.5,29.5,13.1,-1.4
1883,5,7,58.5,36,14.7,2.2
1883,5,8,42,41,5.6,5
1883,5,9,43.6,32,6.4,0
1883,5,10,51.5,32,10.8,0
1883,5,11,52.6,35,11.4,1.7
1883,5,12,58.7,42.9,14.8,6.1
1883,5,13,61.6,48.3,16.4,9.1
1883,5,14,60.2,45.1,15.7,7.3
1883,5,15,62.5,46.3,16.9,7.9
1883,5,16,67.9,37.4,19.9,3
1883,5,17,65.8,41,18.8,5
1883,5,18,62.4,38,16.9,3.3
1883,5,19,57,47,13.9,8.3
1883,5,20,58.7,47,14.8,8.3
1883,5,21,68.8,41.9,20.4,5.5
1883,5,22,66.5,44,19.2,6.7
1883,5,23,65.5,43.5,18.6,6.4
1883,5,24,59,47.8,15,8.8
1883,5,25,61,51.8,16.1,11
1883,5,26,57.4,37,14.1,2.8
1883,5,27,58.4,37,14.7,2.8
1883,5,28,60,50.3,15.6,10.2
1883,5,29,55,46.2,12.8,7.9
1883,5,30,57.3,43,14.1,6.1
1883,5,31,59.7,50.6,15.4,10.3
1883,6,1,61.7,50,16.5,10
1883,6,2,60.3,50,15.7,10
1883,6,3,72,44,22.2,6.7
1883,6,4,69,49,20.6,9.4
1883,6,5,71.8,49,22.1,9.4
1883,6,6,67,49,19.4,9.4
1883,6,7,67.7,52.1,19.8,11.2
1883,6,8,64.6,52.1,18.1,11.2
1883,6,9,67.7,46.9,19.8,8.3
1883,6,10,60.6,47,15.9,8.3
1883,6,11,62.3,43.1,16.8,6.2
1883,6,12,65.5,43.2,18.6,6.2
1883,6,13,67,52,19.4,11.1
1883,6,14,63,46,17.2,7.8
1883,6,15,58.7,45,14.8,7.2
1883,6,16,58,43,14.4,6.1
1883,6,17,58,42.8,14.4,6
1883,6,18,60.6,49.8,15.9,9.9
1883,6,19,57,46.5,13.9,8.1
1883,6,20,58.8,44,14.9,6.7
1883,6,21,62,41,16.7,5
1883,6,22,60,50,15.6,10
1883,6,23,63.4,48.8,17.4,9.3
1883,6,24,63.7,49.8,17.6,9.9
1883,6,25,65.4,48,18.6,8.9
1883,6,26,62.2,43,16.8,6.1
1883,6,27,62.3,44.6,16.8,7
1883,6,28,65.3,52.1,18.5,11.2
1883,6,29,69.4,52,20.8,11.1
1883,6,30,71.5,52,21.9,11.1
1883,7,1,64.6,55.6,18.1,13.1
1883,7,2,67.2,55,19.6,12.8
